numero_de_cliente,Predicted
845387095,0
749580107,0
639557459,0
260099493,0
506839605,0
696367862,0
476991654,0
841682541,0
1028725949,0
560893441,0
322443165,0
1093001240,0
800702927,0
494859878,0
509891313,0
752601260,0
328158459,0
876094707,0
665681462,0
462273806,0
290059681,0
468740537,0
1458017969,0
703063295,0
793633453,0
345193273,0
628696864,0
577443873,0
865047279,0
940344550,0
423915916,0
518104360,0
637238229,0
554972929,0
624354426,0
1336470284,0
496433571,0
699154326,0
656783196,0
1486795499,0
869668155,0
278469674,0
470990706,0
1135755240,0
1316377126,0
823743070,0
1311732911,0
636735760,0
869073440,0
596568556,0
330521728,0
460904750,0
1181670488,0
1150968632,0
296997302,0
1055751551,0
315266048,0
1136013917,0
595323104,0
994555466,0
490157106,0
753223986,0
1124406625,0
986694000,0
517620199,0
548437641,0
477451237,0
655278418,0
852141230,0
305140485,0
321535143,0
990563875,0
1197330114,0
750253371,0
431949637,0
927988588,0
818478905,0
1017641544,0
524382140,0
826338031,0
1137425493,0
1114771132,0
285870532,0
664761050,0
645334230,0
1144458724,0
498900982,0
348866682,0
613937957,0
449599372,0
333042965,0
312314690,0
781888330,0
295965821,0
272936191,0
632641419,0
840997902,0
490822420,0
812628034,0
803165240,0
463688447,0
320516063,0
594570720,0
324372154,0
492705397,0
307274479,0
1336950653,0
582740421,0
285012468,0
431163264,0
254684729,0
276607627,0
914360419,0
1091796634,0
289403266,0
1331218587,0
960551833,0
1091876702,0
1185521985,0
627072923,0
1110304134,0
318144843,0
732793978,0
1043725223,0
289258355,0
1182497988,0
327796886,0
318068635,0
899767926,0
618627168,0
318302145,0
601168288,0
589780356,0
696709955,0
993061696,0
744686489,0
957722192,0
918258295,0
1228442407,0
509874105,0
274858613,0
577509723,0
321210258,0
279505381,0
615773607,0
504250187,0
948465632,0
927661217,0
557377111,0
775247593,0
802908826,0
258186763,0
623628293,0
1233167715,0
533126973,0
1123939596,0
1365645629,0
816333826,0
589806026,0
310056135,0
1055113514,0
1045330130,0
1199923401,0
715045789,0
567620745,0
578859966,0
598398220,0
334465625,0
1254147075,0
291933828,0
294188814,0
892857949,0
1454017992,0
885957297,0
1229985033,0
1450835020,0
265129345,0
724297541,0
309352538,0
724021656,0
677818278,0
266808632,0
1155406091,0
915952046,0
288993120,0
711835686,0
1449281522,0
978525369,0
262796845,0
1016319525,0
1205929524,0
939632345,0
277272360,0
647894110,0
1458730030,0
339551122,0
1012759882,0
1191866708,0
495690589,0
864326321,0
1097145249,0
654802857,0
1443320105,0
725123871,0
291135790,0
334155325,0
884871487,0
955600452,0
439712358,0
489207744,0
1190529377,0
472248190,0
955383133,0
458795479,0
300390018,0
890810735,0
507134892,0
1230729835,0
597116970,0
460006575,0
627989689,0
331655377,0
670422740,0
304389407,0
857736857,0
1330973411,0
582056286,0
562035767,0
658047162,0
457202383,0
885614316,0
892328349,0
334220295,0
875708420,0
271043580,0
576606227,0
483053644,0
1469752222,0
1006505654,0
456424908,0
481396013,0
702365231,0
966309134,0
889395804,0
1000149624,0
957388476,0
885612932,0
783304867,0
838163086,0
310399987,0
881649343,0
1046185205,0
1489820947,0
526712087,0
592207886,0
777466472,0
984468554,0
1308324234,0
1148163346,0
472193561,0
566856174,0
595629689,0
840377951,0
305199631,0
296851161,0
827264575,0
860195301,0
926789011,0
974466032,0
925147717,0
1351772574,0
913699845,0
634592364,0
260874636,0
267924929,0
347864587,0
1122298233,0
876664640,0
256388090,0
669547110,0
1122995707,0
818619648,0
275775311,0
785590697,0
854552493,0
334945190,0
454251537,0
293218444,0
579538772,0
657784189,0
730601137,0
1457939131,0
251391782,0
1144190132,0
1451788028,0
487713606,0
577724352,0
927074956,0
874323096,0
1053020365,0
256741712,0
681097006,0
621837929,0
265310421,0
564753392,0
827743338,0
1574388338,0
344032928,0
1137170462,0
800402473,0
1047791204,0
1207126991,0
859421909,0
982885748,0
855271846,0
1460681333,0
528196370,0
519988797,0
710453359,0
455313427,0
1344598224,0
1370239305,0
489421049,0
550275041,0
1302549862,0
1148670111,0
977128815,0
1043613498,0
1411451849,0
470327869,0
251011832,0
570804153,0
503216956,0
966365069,0
1387869715,0
861658218,0
1440785811,0
875171604,0
1198461945,0
1008137034,0
728265716,0
708777197,0
635893742,0
498293500,0
990131713,0
593800752,0
505722727,0
261605073,0
1345227295,0
544208380,0
830048852,0
1391972741,0
1029448880,0
276688353,0
593327095,0
291042374,0
656179941,0
678434292,0
1364560621,0
836076786,0
722760602,0
1084218926,0
349835515,0
961712690,0
1354946503,0
590996200,0
286485230,0
1024423400,0
711238929,0
285710967,0
1039808389,0
858683230,0
891047090,0
787541198,0
700401238,0
283894429,0
893602673,0
487860558,0
324094083,0
757960669,0
596344747,0
1472273382,0
848289955,0
922347829,0
895452832,0
1351397868,0
1207393030,0
506474172,0
872714176,0
843069402,0
468421851,0
318510130,0
468498717,0
639363325,0
493642214,0
1350889933,0
434101206,0
777460272,0
270719130,0
1074740889,0
353619557,0
257368742,0
970780077,0
488761713,0
725341711,0
1157041775,0
994943802,0
574910458,0
1315923299,0
1234305814,0
717634558,0
718158906,0
884876226,0
473454547,0
507872981,0
715916253,0
256231514,0
752866863,0
601363515,0
1550430994,0
303174006,0
628522935,0
752498723,0
340464387,0
594983197,0
926088548,0
784748090,0
1248247861,0
328314155,0
431264562,0
1092600505,0
1464544649,0
354830653,0
589306119,0
517371514,0
697077146,0
1227279073,0
807879318,0
566143533,0
492053132,0
268854240,0
676168888,0
480960342,0
963281277,0
1359072424,0
1119901480,0
255541333,0
589913601,0
919381953,0
642052436,0
654313300,0
494346836,0
339208952,0
1240375097,0
984734592,0
273629216,0
1250393888,0
877664754,0
803582167,0
589627503,0
1303219770,0
1073204095,0
1107534143,0
494908810,0
506854122,0
930110404,0
492295327,0
460679916,0
1089038018,0
547587092,0
730891676,0
269869674,0
434494649,0
1305857181,0
1327627441,0
1306245082,0
742024500,0
737376716,0
818883722,0
445501239,0
563825251,0
292209790,0
1102861269,0
621094443,0
468604533,0
1132308638,0
1016304359,0
356830753,0
532227415,0
1179437971,0
440568594,0
623129837,0
817125015,0
488840620,0
431897135,0
1590285711,0
506430193,0
627978826,0
610936941,0
579315475,0
591961242,0
535324478,0
668701736,0
850952525,0
335725295,0
1456849674,0
647549386,0
1178900719,0
959012050,0
601673746,0
510188641,0
505299387,0
331630074,0
1469642469,0
889720766,0
788083266,0
731130874,0
560244899,0
575665106,0
457608148,0
307987342,0
251754669,0
823552438,0
1169096839,0
309875716,0
1157970283,0
274313197,0
1138654967,0
725202855,0
1125085210,0
773496324,0
1321726040,0
912987050,0
1191727494,0
275615165,0
1099364999,0
263298947,0
319009824,0
629072365,0
581613765,0
1193899917,0
876691036,0
270405833,0
701560268,0
1031358979,0
253344990,0
641623699,0
725039934,0
828253459,0
899670206,0
995297569,0
517096722,0
459966105,0
1335474389,0
800664421,0
821294472,0
765889735,0
350614740,0
1089810462,0
495001432,0
1061913747,0
936032590,0
1234459905,0
316147732,0
635583664,0
1167037303,0
1147655334,0
323694586,0
966469279,0
1271052666,0
1374419343,0
481414604,0
257550911,0
1013875957,0
686788884,0
658747992,0
311103072,0
1457626790,0
1336783795,0
1188845487,0
1126583275,0
1508334357,0
1084514572,0
662523648,0
811427800,0
1072139652,0
958326173,0
560031807,0
434175297,0
989896375,0
330353632,0
1122720403,0
1196467242,0
1193269829,0
1347179914,0
1382869547,0
1471657881,0
553339141,0
478733076,0
703173338,0
292660039,0
1450302798,0
1086014243,0
325963935,0
1020321911,0
478932607,0
856171908,0
1246073030,0
1468007520,0
730412981,0
838410670,0
925715157,0
296492723,0
968494178,0
993396803,0
567369215,0
705400970,0
725217005,0
320811495,0
502489874,0
1449622309,0
535271318,0
1306393562,0
696047126,0
279680992,0
575090519,0
481707705,0
806784174,0
322845719,0
616169313,0
323585491,0
1531683929,0
773194334,0
455258807,0
1043009517,0
985465542,0
736742837,0
757679387,0
1113020085,0
251916130,0
746980330,0
258694476,0
760666996,0
787346629,0
1455280071,0
344031835,0
594274784,0
274726401,0
830214327,0
693899784,0
749334641,0
1511111273,0
481100000,0
349428580,0
613052771,0
310973849,0
943192568,0
699626308,0
773993687,0
522412382,0
1150380252,0
329111980,0
780792673,0
822691385,0
1042954896,0
281882006,0
856135887,0
567949422,0
566388786,0
888707228,0
1096264068,0
773264120,0
1246716251,0
1143768252,0
249412032,0
550500311,0
717532602,0
300989328,0
1348801011,0
660199021,0
304764326,0
945656410,0
705544779,0
1049680518,0
495189221,0
686543487,0
594222563,0
830263038,0
507412518,0
754639353,0
465587249,0
917380470,0
684992910,0
486898941,0
1354893266,0
463113561,0
309147610,0
803944465,0
1238281650,0
310717802,0
1441122951,0
571163026,0
1068286626,0
1463739899,0
1015843016,0
903474299,0
1243738053,0
1207274524,0
289670910,0
1201727539,0
439210478,0
1078510490,0
1335993195,0
679190109,0
305175566,0
763007225,0
1349601680,0
633651310,0
688927618,0
996052293,0
897910696,0
728571285,0
523452906,0
456260023,0
278612757,0
985809249,0
491666692,0
1560057443,0
681367562,0
694623296,0
615427569,0
1210473397,0
1172879199,0
1187659403,0
1171236734,0
827075180,0
1004893463,0
304862491,0
332891564,0
585479780,0
256113666,0
803181653,0
543757986,0
1352322875,0
660144111,0
292895522,0
754106328,0
444348622,0
250737988,0
269758461,0
320217941,0
576937176,0
1176928621,0
964177693,0
301027475,0
682347121,0
774122765,0
1323801033,0
944339489,0
255584142,0
1030874452,0
1069495169,0
476560286,0
512710749,0
259375033,0
1008844943,0
433057326,0
328450970,0
1443709602,0
1007760372,0
723336795,0
678688007,0
1246499146,0
1174225505,0
605164106,0
516161801,0
633275084,0
875314388,0
729543841,0
1230710432,0
619646906,0
1392094671,0
855977194,0
249996107,0
1056943912,0
654599834,0
1305978821,0
1163592665,0
1098292972,0
724606021,0
979378471,0
270066874,0
307556341,0
631901647,0
1437986289,0
1338054627,0
969531056,0
882298832,0
491481098,0
483786123,0
900833762,0
1037504983,0
1068461571,0
623597806,0
1021785843,0
661765277,0
492210733,0
743124973,0
1465641108,0
1150555718,0
1250333435,0
657459739,0
355063660,0
567871830,0
477632680,0
257149954,0
435410467,0
286035203,0
1073046349,0
536088613,0
685308983,0
988977926,0
1181752452,0
865252865,0
1089073244,0
741367718,0
491212651,0
490993581,0
570323272,0
263200501,0
907931895,0
1468100065,0
275929991,0
1421389179,0
1250100505,0
1372315101,0
607332157,0
445246285,0
285997278,0
1358522551,0
1137076098,0
468639905,0
698344767,0
804885731,0
580596948,0
907970546,0
745175022,0
1423319048,0
560211859,0
660980296,0
1127898958,0
1011001542,0
783198393,0
559072155,0
257371799,0
840126644,0
1354896545,0
505247098,0
655860444,0
471303414,0
1570782171,0
1472086106,0
705393746,0
748673776,0
877698230,0
647736517,0
571008201,0
1472505441,0
466494681,0
876229993,0
257613337,0
354856836,0
594370830,0
1440811848,0
356766355,0
647673221,0
646824926,0
975423703,0
1359062723,0
743169456,0
930365358,0
1189352619,0
309336201,0
549894067,0
909725393,0
883562439,0
568287006,0
464259679,0
923279471,0
342454418,0
989200720,0
1489373397,0
1221496905,0
976388240,0
258527114,0
461275067,0
776804950,0
478871565,0
592316110,0
1248896983,0
823013948,0
1126741167,0
813094329,0
501802101,0
803533738,0
943365045,0
710061880,0
1190843255,0
1233253984,0
633457330,0
949338205,0
601660253,0
549657422,0
1188090984,0
861596296,0
856951646,0
1345958749,0
853987897,0
776827700,0
550692549,0
972252182,0
1524526137,0
511552078,0
642069721,0
732747667,0
646101201,0
326946261,0
733751436,0
1122839131,0
307098142,0
1318987262,0
1104720984,0
1029500511,0
287377274,0
501390862,0
1201176436,0
585129728,0
281031022,0
748383528,0
876937749,0
1228921606,0
504056565,0
436375653,0
1011896933,0
1242092967,0
581996858,0
1176668782,0
587242791,0
840429070,0
270402187,0
918082906,0
1455298295,0
1016745205,0
756101253,0
472395355,0
1327964512,0
711034727,0
1456621193,0
615069062,0
953043630,0
884781999,0
875472203,0
1469664058,0
1075504213,0
1028093675,0
1024030760,0
781138353,0
727820352,0
278508401,0
969116682,0
1063389643,0
724475406,0
620909352,0
295369065,0
770645607,0
951620535,0
1463573408,0
1303459848,0
1254473430,0
895352345,0
1231070912,0
583838921,0
333133827,0
726819794,0
559761901,0
353502357,0
1043786410,0
565299184,0
558115867,0
979637430,0
276328386,0
739885698,0
839977805,0
1449269123,0
579731591,0
872831444,0
1076345283,0
940126573,0
586573250,0
323155370,0
479955189,0
328366077,0
579034774,0
823394768,0
1032296019,0
1157286156,0
771732801,0
455912012,0
265167850,0
561607107,0
855610523,0
968040428,0
436724100,0
488607110,0
994457669,0
1335413569,0
843945613,0
330572266,0
846326175,0
1183111380,0
937257111,0
1174306385,0
574626845,0
455214324,0
568579586,0
1121114771,0
1336323332,0
879036662,0
595025853,0
1026441288,0
1177473755,0
1041799291,0
991790291,0
954111643,0
1177523926,0
1076027246,0
810705970,0
1182299260,0
816477276,0
849856937,0
599383176,0
472714921,0
337120970,0
843451684,0
486981350,0
1327124612,0
879112290,0
1129532814,0
1213872818,0
884263201,0
711479946,0
298565017,0
1108762233,0
329959608,0
689968723,0
274546998,0
322408374,0
291281649,0
1253788133,0
685940385,0
305602553,0
1157250272,0
560359836,0
579350189,0
351318483,0
288364706,0
495165515,0
908794553,0
676958028,0
1189500519,0
435246307,0
599939898,0
476900859,0
334064599,0
257403746,0
288152562,0
1130263542,0
290425481,0
945022531,0
767773225,0
702566581,0
343796497,0
747163815,0
284240467,0
558228608,0
490827962,0
301171507,0
1163343262,0
618243649,0
817182479,0
260642432,0
804540205,0
640713500,0
1064143779,0
1076158297,0
275082798,0
639987580,0
726851374,0
278107520,0
1156418323,0
338654048,0
559275409,0
878709069,0
339711344,0
1316891483,0
672197860,0
871693780,0
631065829,0
618450908,0
1132431738,0
1453421013,0
679880291,0
308261544,0
1142496327,0
1148793356,0
669585615,0
435211371,0
922980324,0
1158556322,0
464676460,0
1132706820,0
718325252,0
281406445,0
463297481,0
609538201,0
1148183184,0
331849153,0
901493388,0
347518771,0
947466022,0
1094497265,0
1029967096,0
845207624,0
252414586,0
494515735,0
628274036,0
805356262,0
810698387,0
749272138,0
963759826,0
453367880,0
1451036805,0
1443934436,0
1162584814,0
921863079,0
676476566,0
1244073588,0
873237790,0
843024987,0
1097724217,0
1199883145,0
1461048602,0
575893219,0
445615219,0
590692092,0
463423716,0
448371717,0
727396064,0
1199664656,0
491300969,0
633268226,0
507504773,0
697768566,0
561760830,0
272312371,0
512040107,0
480646395,0
1018029812,0
318912984,0
434500703,0
1240747387,0
669936317,0
434501139,0
617983298,0
988406396,0
646860085,0
677266218,0
330990363,0
624108661,0
1050386677,0
350702614,0
1108818246,0
1165689536,0
319251653,0
1450081610,0
689989150,0
1453274139,0
467439816,0
529642804,0
1309438626,0
1022060780,0
305616558,0
477634508,0
724748883,0
619364685,0
457527132,0
1355354309,0
1332248752,0
588240283,0
464153795,0
1469546056,0
1344581520,0
805796665,0
332257172,0
1084187637,0
959761455,0
1039211547,0
261271648,0
668328421,0
1318509003,0
849302913,0
604246905,0
675110132,0
951098082,0
565265930,0
1390433326,0
1020006137,0
1111566136,0
1462664951,0
809128630,0
1439004789,0
648369961,0
260122832,0
949413543,0
1097035419,0
890926543,0
734110600,0
1152550344,0
636303743,0
466313895,0
1081030044,0
949980402,0
298062403,0
1319337895,0
1312419446,0
317489376,0
352775933,0
1255386473,0
1345581574,0
1386220103,0
975436325,0
826452676,0
300317311,0
1180890673,0
828392392,0
307629416,0
1348161735,0
1574646648,0
522070204,0
1379000475,0
1003593750,0
697833980,0
467850321,0
557193268,0
1115449870,0
452270327,0
763517423,0
1327322094,0
434803497,0
506287400,0
1242760322,0
278714269,0
465762416,0
1198962365,0
1216431459,0
1463622563,0
259956264,0
666246793,0
255465047,0
1068302006,0
1158181266,0
649476343,0
1357926810,0
1037845112,0
613193011,0
596224849,0
622178570,0
905326208,0
751047694,0
252016327,0
841354222,0
1301851662,0
260617786,0
1049518553,0
619465394,0
940092150,0
1313129687,0
859723387,0
684542951,0
837177549,0
250605844,0
856214359,0
799721549,0
1202689156,0
1077376686,0
590842835,0
1383181597,0
594549276,0
806039151,0
309489635,0
280936581,0
1307395136,0
450283942,0
1215045050,0
1332110630,0
451003296,0
657007885,0
1141990655,0
782705915,0
1048525869,0
330496348,0
869280263,0
600745383,0
486892306,0
1011916558,0
345465434,0
893329564,0
1159713678,0
936273906,0
560661314,0
314972443,0
597380087,0
338834758,0
690293395,0
597207107,0
1488326818,0
833206377,0
1451919592,0
897011214,0
493230906,0
1525905629,0
500686094,0
476038210,0
319208775,0
1137435117,0
600915375,0
906719995,0
347574117,0
261154167,0
618199165,0
572836123,0
334212498,0
459900469,0
655658513,0
1492376898,0
302522117,0
1442306054,0
514314263,0
338144064,0
596000305,0
816631880,0
342238772,0
1020852749,0
328731953,0
1337156307,0
873415732,0
312177653,0
654151916,0
348024084,0
1192478640,0
1318383426,0
590960906,0
344393621,0
501019955,0
601613217,0
718973939,0
1345582087,0
650724340,0
1471750058,0
842572185,0
1203139559,0
1140572948,0
313414573,0
1140604306,0
1348847903,0
288890515,0
654060319,0
315126611,0
891825008,0
287248631,0
1346695608,0
449783369,0
952663680,0
271147945,0
992703266,0
432209621,0
642041787,0
455880944,0
1387721602,0
1215563634,0
1408919750,0
483962895,0
557213900,0
458462198,0
1451784749,0
939433838,0
1131058813,0
1000198633,0
1179910978,0
921189234,0
591099249,0
1030363818,0
1216589495,0
650533784,0
855534528,0
340760177,0
628958966,0
837091349,0
749527024,0
719962174,0
660513924,0
615918655,0
842476497,0
1312667252,0
254001115,0
353407413,0
530250142,0
1071459317,0
553199123,0
455213009,0
1137406748,0
496073895,0
494317297,0
1096598074,0
945648826,0
939493711,0
684076801,0
700864689,0
1330068455,0
1343564924,0
821646343,0
467662310,0
1096223957,0
1078232778,0
895703047,0
273392417,0
254078126,0
253295109,0
558221461,0
791099313,0
908890890,0
330186193,0
315288874,0
1004707203,0
902902333,0
665586945,0
980163384,0
484423947,0
740083547,0
688839087,0
446258363,0
629654621,0
606310958,0
968039258,0
345197722,0
271216425,0
458130746,0
498084857,0
306590643,0
728474068,0
1575020031,0
1091786275,0
640843381,0
436120195,0
998665341,0
1090730439,0
1449584171,0
449396997,0
1145644440,0
346403131,0
920833640,0
551737445,0
783531819,0
464466135,0
1383821027,0
474090834,0
630169259,0
1454534825,0
1007532250,0
475010880,0
254549596,0
1151177496,0
252565910,0
663245623,0
686858825,0
435061217,0
1469848413,0
656940720,0
877043565,0
855036439,0
344714501,0
504892819,0
583419005,0
930634821,0
949668642,0
479563139,0
644775826,0
334839665,0
737567126,0
1205630744,0
809505736,0
948694625,0
818243054,0
800462346,0
772537406,0
796607638,0
1183119988,0
1206024477,0
489517027,0
1318349660,0
610933730,0
1189319955,0
562476827,0
734699270,0
249596175,0
562234564,0
659168856,0
1460878823,0
691680401,0
479140738,0
628776429,0
1177320236,0
344893468,0
596986722,0
1355467128,0
875354500,0
1068531366,0
609466433,0
1333768995,0
669805052,0
926449027,0
1139431639,0
1388860358,0
684676632,0
1358774661,0
1029683919,0
484605092,0
872985466,0
972729272,0
1404644477,0
250752651,0
1438237161,0
1199696159,0
1117290909,0
908212741,0
1085511705,0
647735057,0
602623177,0
1057903923,0
327441437,0
776203377,0
1058230346,0
1440240463,0
668314425,0
819481939,0
709698412,0
645074751,0
784256347,0
1020258247,0
1322758614,0
906843019,0
938551274,0
333213981,0
1456950392,0
637095513,0
453018920,0
947850566,0
1085318742,0
286682720,0
284376983,0
314622758,0
263217196,0
334651586,0
1112628462,0
344311725,0
794990844,0
1461922626,0
682602801,0
1125649669,0
1227498946,0
505138439,0
1333628679,0
658457744,0
1036194484,0
567736988,0
559410465,0
1173921405,0
950786100,0
315594144,0
1086632588,0
958920453,0
1203054597,0
1325952525,0
1174536761,0
937193004,0
566901605,0
733128932,0
1039980635,0
665583520,0
629671752,0
595140499,0
261607550,0
318181376,0
1444252259,0
295705624,0
491349458,0
653357371,0
1031169004,0
643379784,0
301027766,0
1199631769,0
886683499,0
629817832,0
638493673,0
516875834,0
456897335,0
787907442,0
1198755840,0
683092503,0
1592857410,0
311692767,0
565051890,0
1357427987,0
492523295,0
1538982105,0
569860401,0
952086608,0
749959698,0
319356085,0
618528133,0
617873835,0
569469811,0
1470348620,0
857991657,0
476096690,0
958821717,0
302156240,0
881932520,0
581863766,0
1486517061,0
326644270,0
679881307,0
940442125,0
352533747,0
1030725177,0
750330604,0
901633474,0
876979312,0
999126606,0
776919443,0
303120701,0
926072357,0
498903100,0
347277378,0
1322619032,0
1254446367,0
855562829,0
601286939,0
625127306,0
887613245,0
1078374990,0
1079812381,0
715345158,0
500634318,0
909686597,0
563623321,0
353512204,0
569745618,0
460632657,0
1245256981,0
603514640,0
353061519,0
1014026769,0
1557444028,0
352499904,0
311124738,0
803020841,0
887303671,0
866968839,0
1136186608,0
335165652,0
346849734,0
592770296,0
449579978,0
645727084,0
947900379,0
718406857,0
918273026,0
1471515019,0
340847470,0
326089298,0
905503860,0
1488865385,0
1246394713,0
1199919029,0
826127125,0
776840245,0
461282001,0
341352570,0
1349795224,0
514336433,0
966196751,0
1143069830,0
1540661691,0
573985673,0
1179885307,0
342174528,0
671318362,0
1353002415,0
647658191,0
1021958030,0
481086943,0
869486131,0
1393047390,0
629410530,0
516263970,0
1216781144,0
576138404,0
954510628,0
713236253,0
692869841,0
482137459,0
938749703,0
310003701,0
681823721,0
339946315,0
649627812,0
933477809,0
312901532,0
765914603,0
277682276,0
437961089,0
434657570,0
451275167,0
1097605122,0
1216034156,0
654624402,0
697728019,0
1448689574,0
840036584,0
601512209,0
665051734,0
296645217,0
1343512559,0
585520762,0
807360299,0
612304682,0
1154981589,0
1162723747,0
569804030,0
1179275485,0
598345060,0
764218031,0
753875081,0
324677279,0
1029197863,0
776356008,0
604926650,0
641415859,0
452824428,0
788182882,0
673745952,0
1457535705,0
651942439,0
488587716,0
297575254,0
263185402,0
613540868,0
608050707,0
1320529521,0
1008215872,0
846505501,0
1228891563,0
392830763,0
646835576,0
747094976,0
537829600,0
1076522277,0
1451693511,0
1343845839,0
493585041,0
767197536,0
907532619,0
1079737043,0
505956391,0
1593325242,0
989894402,0
855241068,0
780471434,0
602462886,0
262834838,0
258400658,0
1204793398,0
654169995,0
270978243,0
1323683620,0
747402731,0
300491607,0
809548256,0
643110757,0
877699323,0
1110451957,0
271560636,0
315990063,0
864778107,0
896779600,0
896243509,0
1343546325,0
667808087,0
1038574388,0
337288049,0
1033304894,0
514793325,0
786855756,0
584082713,0
304278996,0
352454395,0
436702588,0
714500006,0
613971356,0
1010696699,0
1330147439,0
636420866,0
778443333,0
635105405,0
962179643,0
911408916,0
287889222,0
915785342,0
340901296,0
492796405,0
639234683,0
1060692727,0
611990155,0
967480341,0
1041004532,0
933313505,0
1053606037,0
333779525,0
511889295,0
747772834,0
1254515138,0
607775113,0
350391802,0
863546592,0
604697077,0
258390085,0
1014661092,0
943921187,0
658709854,0
555285568,0
535301147,0
717988615,0
1254903329,0
498141160,0
1023001688,0
299069750,0
915184640,0
550794642,0
485651158,0
348128653,0
799521292,0
1444175026,0
286376502,0
453000039,0
1120501012,0
304726700,0
495086753,0
1080864647,0
1231540050,0
1019310336,0
777241348,0
637931331,0
828669805,0
1354909748,0
512469792,0
1341922674,0
491688280,0
272160099,0
547272198,0
1072764709,0
701533427,0
668605544,0
305861443,0
905909771,0
990381850,0
832184307,0
1123280849,0
1006341648,0
324675972,0
1081169114,0
1160385994,0
1511714162,0
563122021,0
602422408,0
514288747,0
914226669,0
930026681,0
1072284699,0
847855889,0
456203507,0
267045499,0
486101629,0
1209524684,0
1008072200,0
1056933997,0
327427364,0
862882875,0
266156666,0
553106211,0
460687790,0
782329176,0
687518229,0
1242229560,0
1035411245,0
711280133,0
884136301,0
1114154828,0
806743627,0
306195740,0
299613125,0
969583054,0
336511958,0
521403874,0
1077445312,0
1014237751,0
1197629987,0
1574351515,0
264852657,0
304265948,0
798842050,0
703028069,0
345242129,0
1212020976,0
643677548,0
287724773,0
1169289513,0
491099107,0
1323691861,0
482052283,0
770194914,0
523254392,0
1451657054,0
335733826,0
566713022,0
865641346,0
334095009,0
1323294260,0
770219270,0
731502292,0
571778383,0
459506300,0
305162876,0
1198481851,0
312721403,0
352597410,0
484727756,0
697469274,0
1327248071,0
780638002,0
824112738,0
594111786,0
560291859,0
460111588,0
251185692,0
1198561783,0
649604106,0
1202962564,0
529195468,0
1012909020,0
611537131,0
873339891,0
1177881852,0
974223401,0
840776936,0
1015041699,0
848340203,0
637728589,0
1546516636,0
1139859940,0
545145864,0
316410346,0
445957465,0
631212268,0
435643687,0
870948834,0
1559280917,0
1232258601,0
718785637,0
1441104727,0
1488827102,0
673886781,0
881024943,0
698785170,0
936264205,0
328476128,0
551418538,0
343993765,0
775311547,0
1346539399,0
962418841,0
249514637,0
434700080,0
575142150,0
1246173748,0
272831246,0
311821332,0
262323034,0
869348445,0
564562256,0
1246758762,0
441068510,0
432349570,0
568772627,0
633487151,0
591520472,0
792619915,0
338363578,0
737517758,0
1069439311,0
925232235,0
987347204,0
348788646,0
1127856584,0
1078147602,0
1017953381,0
459879538,0
1229105526,0
494371849,0
945395546,0
651687562,0
437391531,0
789569667,0
1005910648,0
670838283,0
643609358,0
313497708,0
1462898317,0
703394748,0
994440316,0
1004900602,0
1312966621,0
587101381,0
525386567,0
975015674,0
1471148707,0
281660673,0
1418249819,0
885686878,0
664451766,0
1201814474,0
272636822,0
523866691,0
291339984,0
313919229,0
435072524,0
558066345,0
328430475,0
684672038,0
1169099683,0
292626059,0
1233777896,0
885742232,0
506344582,0
293789461,0
516214525,0
321034134,0
1314024643,0
1437906289,0
515973209,0
493641343,0
825078872,0
942263112,0
612176697,0
1147541713,0
701307867,0
820630320,0
545961186,0
1077592263,0
856508322,0
1300401068,0
988105797,0
280426528,0
355864251,0
1294902803,0
252159196,0
804307275,0
1044037786,0
453422577,0
804035259,0
801750453,0
969957095,0
737284461,0
541906734,0
838855377,0
1246553330,0
651020643,0
602704279,0
547760004,0
1328240465,0
288033330,0
703184055,0
1216096001,0
262719107,0
1108931209,0
823000822,0
853217348,0
1095406371,0
586464804,0
548106991,0
1586970595,0
451691581,0
576528635,0
932485637,0
969376888,0
809412388,0
1454459642,0
325243122,0
793661600,0
890534782,0
748753777,0
750491331,0
1180704934,0
487152947,0
1240987755,0
1351177338,0
1052776496,0
926735851,0
585388396,0
986161556,0
847911756,0
677673008,0
1342586459,0
578293184,0
256063563,0
481690421,0
579054902,0
749382549,0
1453460100,0
1091579742,0
1302747933,0
287919052,0
991608626,0
988966773,0
1062875577,0
944186346,0
1002554251,0
842094873,0
573743188,0
1031574992,0
597575459,0
251213617,0
289736469,0
1222949898,0
653501837,0
321732488,0
448808336,0
441929708,0
1058801287,0
1347442895,0
593066309,0
995281523,0
930215127,0
1024742094,0
555034987,0
447445907,0
827810648,0
863456600,0
1044327898,0
1180180953,0
627410942,0
1216926857,0
271469406,0
633519098,0
325291038,0
1340079885,0
858968594,0
1564417533,0
847247168,0
340196598,0
1056456396,0
511892429,0
319062557,0
738614653,0
1463868977,0
680833444,0
662181256,0
1326106181,0
579019386,0
688324585,0
302207726,0
606126013,0
1153021959,0
846319685,0
257332781,0
1453884021,0
587441297,0
1001497757,0
332545312,0
728812011,0
273939447,0
958344841,0
1156815412,0
1059221425,0
883637990,0
320107308,0
351532599,0
515746044,0
458123598,0
335026147,0
511730968,0
297442307,0
609734367,0
914469591,0
346779648,0
320607515,0
662655356,0
884202672,0
278300630,0
1336484067,0
1081474239,0
260326445,0
1235398260,0
1341657729,0
733049000,0
1058356802,0
1460190102,0
699108672,0
